area,item,element,year,unit,value
EU(12)ex.int,Cattle,Export Value,2012,1000 US$,633153
EU(12)ex.int,Cattle,Export Value,2013,1000 US$,464546
EU(15)ex.int,Cattle,Export Quantity,1986,Head,217417
EU(15)ex.int,Cattle,Export Quantity,1987,Head,187444
EU(15)ex.int,Cattle,Export Quantity,1988,Head,136695
EU(15)ex.int,Cattle,Export Quantity,1989,Head,118355
EU(15)ex.int,Cattle,Export Quantity,1990,Head,119278
EU(15)ex.int,Cattle,Export Quantity,1991,Head,321341
EU(15)ex.int,Cattle,Export Quantity,1992,Head,330574
EU(15)ex.int,Cattle,Export Quantity,1993,Head,465190
EU(15)ex.int,Cattle,Export Quantity,1994,Head,497312
EU(15)ex.int,Cattle,Export Quantity,1995,Head,649871
EU(15)ex.int,Cattle,Export Quantity,1996,Head,503632
EU(15)ex.int,Cattle,Export Quantity,1997,Head,283431
EU(15)ex.int,Cattle,Export Quantity,1998,Head,258373
EU(15)ex.int,Cattle,Export Quantity,1999,Head,328077
EU(15)ex.int,Cattle,Export Quantity,2000,Head,319220
EU(15)ex.int,Cattle,Export Quantity,2001,Head,196697
EU(15)ex.int,Cattle,Export Quantity,2002,Head,264035
EU(15)ex.int,Cattle,Export Quantity,2003,Head,225856
EU(15)ex.int,Cattle,Export Quantity,2004,Head,258765
EU(15)ex.int,Cattle,Export Quantity,2005,Head,193112
EU(15)ex.int,Cattle,Export Quantity,2006,Head,135966
EU(15)ex.int,Cattle,Export Quantity,2007,Head,133218
EU(15)ex.int,Cattle,Export Quantity,2009,Head,135694
EU(15)ex.int,Cattle,Export Quantity,2010,Head,252947
EU(15)ex.int,Cattle,Export Quantity,2011,Head,407699
EU(15)ex.int,Cattle,Export Quantity,2012,Head,389763
EU(15)ex.int,Cattle,Export Quantity,2013,Head,273959
EU(15)ex.int,Cattle,Export Value,1986,1000 US$,143113
EU(15)ex.int,Cattle,Export Value,1987,1000 US$,143125
EU(15)ex.int,Cattle,Export Value,1988,1000 US$,109621
EU(15)ex.int,Cattle,Export Value,1989,1000 US$,101595
EU(15)ex.int,Cattle,Export Value,1990,1000 US$,117575
EU(15)ex.int,Cattle,Export Value,1991,1000 US$,175643
EU(15)ex.int,Cattle,Export Value,1992,1000 US$,179072
EU(15)ex.int,Cattle,Export Value,1993,1000 US$,251306
EU(15)ex.int,Cattle,Export Value,1994,1000 US$,316713
EU(15)ex.int,Cattle,Export Value,1995,1000 US$,494792
EU(15)ex.int,Cattle,Export Value,1996,1000 US$,383853
EU(15)ex.int,Cattle,Export Value,1997,1000 US$,214711
EU(15)ex.int,Cattle,Export Value,1998,1000 US$,219590
EU(15)ex.int,Cattle,Export Value,1999,1000 US$,218530
EU(15)ex.int,Cattle,Export Value,2000,1000 US$,210694
EU(15)ex.int,Cattle,Export Value,2001,1000 US$,106853
EU(15)ex.int,Cattle,Export Value,2002,1000 US$,156682
EU(15)ex.int,Cattle,Export Value,2003,1000 US$,156994
EU(15)ex.int,Cattle,Export Value,2004,1000 US$,229152
EU(15)ex.int,Cattle,Export Value,2005,1000 US$,218863
EU(15)ex.int,Cattle,Export Value,2006,1000 US$,216419
EU(15)ex.int,Cattle,Export Value,2007,1000 US$,274300
EU(15)ex.int,Cattle,Export Value,2008,1000 US$,214531
EU(15)ex.int,Cattle,Export Value,2009,1000 US$,229303
EU(15)ex.int,Cattle,Export Value,2010,1000 US$,406628
EU(15)ex.int,Cattle,Export Value,2011,1000 US$,798744
EU(15)ex.int,Cattle,Export Value,2012,1000 US$,732754
EU(15)ex.int,Cattle,Export Value,2013,1000 US$,504578
EU(25)ex.int,Cattle,Export Quantity,1986,Head,360131
EU(25)ex.int,Cattle,Export Quantity,1987,Head,319444
EU(25)ex.int,Cattle,Export Quantity,1988,Head,315393
EU(25)ex.int,Cattle,Export Quantity,1991,Head,325328
EU(25)ex.int,Cattle,Export Quantity,1992,Head,419246
EU(25)ex.int,Cattle,Export Quantity,1993,Head,588897
EU(25)ex.int,Cattle,Export Quantity,1994,Head,624955
EU(25)ex.int,Cattle,Export Quantity,1995,Head,798392
EU(25)ex.int,Cattle,Export Quantity,1996,Head,606755
EU(25)ex.int,Cattle,Export Quantity,1997,Head,382001
EU(25)ex.int,Cattle,Export Quantity,1998,Head,365940
EU(25)ex.int,Cattle,Export Quantity,1999,Head,370453
EU(25)ex.int,Cattle,Export Quantity,2000,Head,592674
EU(25)ex.int,Cattle,Export Quantity,2001,Head,710780
EU(25)ex.int,Cattle,Export Quantity,2002,Head,673703
EU(25)ex.int,Cattle,Export Quantity,2003,Head,531141
EU(25)ex.int,Cattle,Export Quantity,2004,Head,429657
EU(25)ex.int,Cattle,Export Quantity,2005,Head,319857
EU(25)ex.int,Cattle,Export Quantity,2006,Head,243055
EU(25)ex.int,Cattle,Export Quantity,2007,Head,264769
EU(25)ex.int,Cattle,Export Quantity,2008,Head,249805
EU(25)ex.int,Cattle,Export Quantity,2009,Head,275226
EU(25)ex.int,Cattle,Export Quantity,2010,Head,461966
EU(25)ex.int,Cattle,Export Quantity,2011,Head,668148
EU(25)ex.int,Cattle,Export Quantity,2012,Head,602725
EU(25)ex.int,Cattle,Export Quantity,2013,Head,420753
EU(25)ex.int,Cattle,Export Value,1986,1000 US$,154185
EU(25)ex.int,Cattle,Export Value,1987,1000 US$,162160
EU(25)ex.int,Cattle,Export Value,1988,1000 US$,148504
EU(25)ex.int,Cattle,Export Value,1991,1000 US$,208055
EU(25)ex.int,Cattle,Export Value,1992,1000 US$,203488
EU(25)ex.int,Cattle,Export Value,1993,1000 US$,284082
EU(25)ex.int,Cattle,Export Value,1994,1000 US$,331353
EU(25)ex.int,Cattle,Export Value,1995,1000 US$,496525
EU(25)ex.int,Cattle,Export Value,1996,1000 US$,406413
EU(25)ex.int,Cattle,Export Value,1997,1000 US$,244930
EU(25)ex.int,Cattle,Export Value,1998,1000 US$,251270
EU(25)ex.int,Cattle,Export Value,1999,1000 US$,228406
EU(25)ex.int,Cattle,Export Value,2000,1000 US$,255089
EU(25)ex.int,Cattle,Export Value,2001,1000 US$,208079
EU(25)ex.int,Cattle,Export Value,2002,1000 US$,223297
EU(25)ex.int,Cattle,Export Value,2003,1000 US$,211544
EU(25)ex.int,Cattle,Export Value,2004,1000 US$,267516
EU(25)ex.int,Cattle,Export Value,2005,1000 US$,251077
EU(25)ex.int,Cattle,Export Value,2006,1000 US$,239781
EU(25)ex.int,Cattle,Export Value,2007,1000 US$,308889
EU(25)ex.int,Cattle,Export Value,2008,1000 US$,299927
EU(25)ex.int,Cattle,Export Value,2009,1000 US$,329354
EU(25)ex.int,Cattle,Export Value,2010,1000 US$,580323
EU(25)ex.int,Cattle,Export Value,2011,1000 US$,1065953
EU(25)ex.int,Cattle,Export Value,2012,1000 US$,969029
EU(25)ex.int,Cattle,Export Value,2013,1000 US$,642969
EU(27)ex.int,Cattle,Export Quantity,1986,Head,369798
EU(27)ex.int,Cattle,Export Quantity,1987,Head,337082
EU(27)ex.int,Cattle,Export Quantity,1988,Head,343766
EU(27)ex.int,Cattle,Export Quantity,1991,Head,390307
EU(27)ex.int,Cattle,Export Quantity,1992,Head,486748
EU(27)ex.int,Cattle,Export Quantity,1993,Head,616654
EU(27)ex.int,Cattle,Export Quantity,1994,Head,659774
EU(27)ex.int,Cattle,Export Quantity,1995,Head,828063
EU(27)ex.int,Cattle,Export Quantity,1996,Head,615979
EU(27)ex.int,Cattle,Export Quantity,1997,Head,379668
EU(27)ex.int,Cattle,Export Quantity,1998,Head,369266
EU(27)ex.int,Cattle,Export Quantity,1999,Head,370242
EU(27)ex.int,Cattle,Export Quantity,2000,Head,699933
EU(27)ex.int,Cattle,Export Quantity,2001,Head,723084
EU(27)ex.int,Cattle,Export Quantity,2002,Head,770936
EU(27)ex.int,Cattle,Export Quantity,2003,Head,652070
EU(27)ex.int,Cattle,Export Quantity,2004,Head,558856
EU(27)ex.int,Cattle,Export Quantity,2005,Head,457190
EU(27)ex.int,Cattle,Export Quantity,2006,Head,445480
EU(27)ex.int,Cattle,Export Quantity,2007,Head,402817
EU(27)ex.int,Cattle,Export Quantity,2008,Head,374857
EU(27)ex.int,Cattle,Export Quantity,2009,Head,401829
EU(27)ex.int,Cattle,Export Quantity,2010,Head,623961
EU(27)ex.int,Cattle,Export Quantity,2011,Head,809016
EU(27)ex.int,Cattle,Export Quantity,2012,Head,764659
EU(27)ex.int,Cattle,Export Quantity,2013,Head,570171
EU(27)ex.int,Cattle,Export Value,1986,1000 US$,157876
EU(27)ex.int,Cattle,Export Value,1987,1000 US$,162016
EU(27)ex.int,Cattle,Export Value,1988,1000 US$,163212
EU(27)ex.int,Cattle,Export Value,1991,1000 US$,239938
EU(27)ex.int,Cattle,Export Value,1992,1000 US$,229795
EU(27)ex.int,Cattle,Export Value,1993,1000 US$,296470
EU(27)ex.int,Cattle,Export Value,1994,1000 US$,344790
EU(27)ex.int,Cattle,Export Value,1995,1000 US$,504439
EU(27)ex.int,Cattle,Export Value,1996,1000 US$,407605
EU(27)ex.int,Cattle,Export Value,1997,1000 US$,243108
EU(27)ex.int,Cattle,Export Value,1998,1000 US$,250902
EU(27)ex.int,Cattle,Export Value,1999,1000 US$,243571
EU(27)ex.int,Cattle,Export Value,2000,1000 US$,281129
EU(27)ex.int,Cattle,Export Value,2001,1000 US$,212753
EU(27)ex.int,Cattle,Export Value,2002,1000 US$,245964
EU(27)ex.int,Cattle,Export Value,2003,1000 US$,253843
EU(27)ex.int,Cattle,Export Value,2004,1000 US$,308507
EU(27)ex.int,Cattle,Export Value,2005,1000 US$,297274
EU(27)ex.int,Cattle,Export Value,2006,1000 US$,310322
EU(27)ex.int,Cattle,Export Value,2007,1000 US$,357391
EU(27)ex.int,Cattle,Export Value,2008,1000 US$,342628
EU(27)ex.int,Cattle,Export Value,2009,1000 US$,376544
EU(27)ex.int,Cattle,Export Value,2010,1000 US$,644964
EU(27)ex.int,Cattle,Export Value,2011,1000 US$,1134256
EU(27)ex.int,Cattle,Export Value,2012,1000 US$,1065860
EU(27)ex.int,Cattle,Export Value,2013,1000 US$,731195
European Union (exc intra-trade),Cattle,Export Quantity,1986,Head,369798
European Union (exc intra-trade),Cattle,Export Quantity,1987,Head,337082
European Union (exc intra-trade),Cattle,Export Quantity,1988,Head,343766
European Union (exc intra-trade),Cattle,Export Quantity,1991,Head,390307
European Union (exc intra-trade),Cattle,Export Quantity,1992,Head,455971
European Union (exc intra-trade),Cattle,Export Quantity,1993,Head,604659
European Union (exc intra-trade),Cattle,Export Quantity,1994,Head,582423
European Union (exc intra-trade),Cattle,Export Quantity,1995,Head,744927
European Union (exc intra-trade),Cattle,Export Quantity,1996,Head,657144
European Union (exc intra-trade),Cattle,Export Quantity,1997,Head,306117
European Union (exc intra-trade),Cattle,Export Quantity,1998,Head,317669
European Union (exc intra-trade),Cattle,Export Quantity,1999,Head,335555
European Union (exc intra-trade),Cattle,Export Quantity,2000,Head,565963
European Union (exc intra-trade),Cattle,Export Quantity,2001,Head,689869
European Union (exc intra-trade),Cattle,Export Quantity,2002,Head,617420
European Union (exc intra-trade),Cattle,Export Quantity,2003,Head,565404
European Union (exc intra-trade),Cattle,Export Quantity,2004,Head,440328
European Union (exc intra-trade),Cattle,Export Quantity,2005,Head,308946
European Union (exc intra-trade),Cattle,Export Quantity,2006,Head,290919
European Union (exc intra-trade),Cattle,Export Quantity,2007,Head,257392
European Union (exc intra-trade),Cattle,Export Quantity,2008,Head,234212
European Union (exc intra-trade),Cattle,Export Quantity,2009,Head,267567
European Union (exc intra-trade),Cattle,Export Quantity,2010,Head,492445
European Union (exc intra-trade),Cattle,Export Quantity,2011,Head,685860
European Union (exc intra-trade),Cattle,Export Quantity,2012,Head,677443
European Union (exc intra-trade),Cattle,Export Quantity,2013,Head,503285
European Union (exc intra-trade),Cattle,Export Value,1986,1000 US$,157876
European Union (exc intra-trade),Cattle,Export Value,1987,1000 US$,162016
European Union (exc intra-trade),Cattle,Export Value,1988,1000 US$,163212
European Union (exc intra-trade),Cattle,Export Value,1991,1000 US$,239938
European Union (exc intra-trade),Cattle,Export Value,1992,1000 US$,220941
European Union (exc intra-trade),Cattle,Export Value,1993,1000 US$,293069
European Union (exc intra-trade),Cattle,Export Value,1994,1000 US$,325441
European Union (exc intra-trade),Cattle,Export Value,1995,1000 US$,484786
European Union (exc intra-trade),Cattle,Export Value,1996,1000 US$,377813
European Union (exc intra-trade),Cattle,Export Value,1997,1000 US$,200929
European Union (exc intra-trade),Cattle,Export Value,1998,1000 US$,225597
European Union (exc intra-trade),Cattle,Export Value,1999,1000 US$,227746
European Union (exc intra-trade),Cattle,Export Value,2000,1000 US$,248163
European Union (exc intra-trade),Cattle,Export Value,2001,1000 US$,201344
European Union (exc intra-trade),Cattle,Export Value,2002,1000 US$,199305
European Union (exc intra-trade),Cattle,Export Value,2003,1000 US$,209479
European Union (exc intra-trade),Cattle,Export Value,2004,1000 US$,255075
European Union (exc intra-trade),Cattle,Export Value,2005,1000 US$,221435
European Union (exc intra-trade),Cattle,Export Value,2006,1000 US$,230632
European Union (exc intra-trade),Cattle,Export Value,2007,1000 US$,285056
European Union (exc intra-trade),Cattle,Export Value,2008,1000 US$,256986
European Union (exc intra-trade),Cattle,Export Value,2009,1000 US$,295358
European Union (exc intra-trade),Cattle,Export Value,2010,1000 US$,574793
European Union (exc intra-trade),Cattle,Export Value,2011,1000 US$,1064496
European Union (exc intra-trade),Cattle,Export Value,2012,1000 US$,1026953
European Union (exc intra-trade),Cattle,Export Value,2013,1000 US$,705596
World,Cattle,Export Quantity,1961,Head,4860845
World,Cattle,Export Quantity,1962,Head,4776661
World,Cattle,Export Quantity,1963,Head,4954209
World,Cattle,Export Quantity,1964,Head,4691135
World,Cattle,Export Quantity,1965,Head,5265195
World,Cattle,Export Quantity,1966,Head,4999088
World,Cattle,Export Quantity,1967,Head,5269931
World,Cattle,Export Quantity,1968,Head,5996701
World,Cattle,Export Quantity,1969,Head,6354417
World,Cattle,Export Quantity,1970,Head,6678945
World,Cattle,Export Quantity,1971,Head,6692530
World,Cattle,Export Quantity,1972,Head,7532291
World,Cattle,Export Quantity,1973,Head,6662933
World,Cattle,Export Quantity,1974,Head,5756623
World,Cattle,Export Quantity,1975,Head,6637354
World,Cattle,Export Quantity,1976,Head,6729617
World,Cattle,Export Quantity,1977,Head,6625715
World,Cattle,Export Quantity,1978,Head,7549871
World,Cattle,Export Quantity,1979,Head,7374365
World,Cattle,Export Quantity,1980,Head,7007173
World,Cattle,Export Quantity,1981,Head,7256589
World,Cattle,Export Quantity,1982,Head,7675840
World,Cattle,Export Quantity,1983,Head,7083810
World,Cattle,Export Quantity,1984,Head,6692169
World,Cattle,Export Quantity,1985,Head,6395363
World,Cattle,Export Quantity,1986,Head,7102652
World,Cattle,Export Quantity,1987,Head,7352485
World,Cattle,Export Quantity,1988,Head,7315343
World,Cattle,Export Quantity,1989,Head,7260964
World,Cattle,Export Quantity,1990,Head,7971806
World,Cattle,Export Quantity,1991,Head,8336892
World,Cattle,Export Quantity,1992,Head,9152462
World,Cattle,Export Quantity,1993,Head,8887068
World,Cattle,Export Quantity,1994,Head,9710899
World,Cattle,Export Quantity,1995,Head,10336851
World,Cattle,Export Quantity,1996,Head,8848597
World,Cattle,Export Quantity,1997,Head,9353001
World,Cattle,Export Quantity,1998,Head,9006204
World,Cattle,Export Quantity,1999,Head,9299697
World,Cattle,Export Quantity,2000,Head,9383245
World,Cattle,Export Quantity,2001,Head,8714958
World,Cattle,Export Quantity,2002,Head,9047959
World,Cattle,Export Quantity,2003,Head,7901687
World,Cattle,Export Quantity,2004,Head,8031460
World,Cattle,Export Quantity,2005,Head,8316331
World,Cattle,Export Quantity,2006,Head,9613465
World,Cattle,Export Quantity,2007,Head,9233969
World,Cattle,Export Quantity,2008,Head,9073567
World,Cattle,Export Quantity,2009,Head,9576520
World,Cattle,Export Quantity,2010,Head,10930750
World,Cattle,Export Quantity,2011,Head,10409329
World,Cattle,Export Quantity,2012,Head,10228282
World,Cattle,Export Quantity,2013,Head,10818306
World,Cattle,Export Value,1961,1000 US$,660663
World,Cattle,Export Value,1962,1000 US$,593466
World,Cattle,Export Value,1963,1000 US$,700752
World,Cattle,Export Value,1964,1000 US$,743111
World,Cattle,Export Value,1965,1000 US$,837854
World,Cattle,Export Value,1966,1000 US$,723746
World,Cattle,Export Value,1967,1000 US$,802128
World,Cattle,Export Value,1968,1000 US$,886927
World,Cattle,Export Value,1969,1000 US$,1020270
World,Cattle,Export Value,1970,1000 US$,1122781
World,Cattle,Export Value,1971,1000 US$,1269640
World,Cattle,Export Value,1972,1000 US$,1884325
World,Cattle,Export Value,1973,1000 US$,2046905
World,Cattle,Export Value,1974,1000 US$,1679604
World,Cattle,Export Value,1975,1000 US$,2116406
World,Cattle,Export Value,1976,1000 US$,2029176
World,Cattle,Export Value,1977,1000 US$,2114086
World,Cattle,Export Value,1978,1000 US$,2738017
World,Cattle,Export Value,1979,1000 US$,3140359
World,Cattle,Export Value,1980,1000 US$,3127763
World,Cattle,Export Value,1981,1000 US$,3122874
World,Cattle,Export Value,1982,1000 US$,3102231
World,Cattle,Export Value,1983,1000 US$,2708427
World,Cattle,Export Value,1984,1000 US$,2482166
World,Cattle,Export Value,1985,1000 US$,2407569
World,Cattle,Export Value,1986,1000 US$,3045862
World,Cattle,Export Value,1987,1000 US$,3393003
World,Cattle,Export Value,1988,1000 US$,3913762
World,Cattle,Export Value,1989,1000 US$,3857346
World,Cattle,Export Value,1990,1000 US$,4252132
World,Cattle,Export Value,1991,1000 US$,4365264
World,Cattle,Export Value,1992,1000 US$,4986728
World,Cattle,Export Value,1993,1000 US$,4762369
World,Cattle,Export Value,1994,1000 US$,5247951
World,Cattle,Export Value,1995,1000 US$,5594729
World,Cattle,Export Value,1996,1000 US$,4609773
World,Cattle,Export Value,1997,1000 US$,4452209
World,Cattle,Export Value,1998,1000 US$,4489556
World,Cattle,Export Value,1999,1000 US$,4263866
World,Cattle,Export Value,2000,1000 US$,4288981
World,Cattle,Export Value,2001,1000 US$,3772500
World,Cattle,Export Value,2002,1000 US$,4255480
World,Cattle,Export Value,2003,1000 US$,4136362
World,Cattle,Export Value,2004,1000 US$,4351437
World,Cattle,Export Value,2005,1000 US$,5083168
World,Cattle,Export Value,2006,1000 US$,6086598
World,Cattle,Export Value,2007,1000 US$,6591051
World,Cattle,Export Value,2008,1000 US$,6822947
World,Cattle,Export Value,2009,1000 US$,6595764
World,Cattle,Export Value,2010,1000 US$,7563915
World,Cattle,Export Value,2011,1000 US$,8391854
World,Cattle,Export Value,2012,1000 US$,8890544
World,Cattle,Export Value,2013,1000 US$,8736453
Africa,Cattle,Export Quantity,1961,Head,1195315
Africa,Cattle,Export Quantity,1962,Head,1154922
Africa,Cattle,Export Quantity,1963,Head,1240812
Africa,Cattle,Export Quantity,1964,Head,1212405
